nr,name,status,return_type,param_count,param1,param2,param3,param4,param5,param6
144,getrlimit,ok,long,2,unsigned int resource,struct rlimit * rlim,,,,
145,setrlimit,ok,long,2,unsigned int resource,struct rlimit * rlim,,,,
146,osf_old_killpg,todo,,,,,,,,
147,setsid,ok,long,0,,,,,,
148,quotactl,ok,long,4,unsigned int cmd,const char * special,qid_t id,void * addr,,
149,osf_oldquota,todo,,,,,,,,
150,getsockname,ok,long,3,int fd,struct sockaddr * usockaddr,int * usockaddr_len,,,
153,osf_pid_block,todo,,,,,,,,
154,osf_pid_unblock,todo,,,,,,,,
156,sigaction,ok,long,3,int sig,const struct old_sigaction * act,struct old_sigaction * oact,,,
157,osf_sigwaitprim,todo,,,,,,,,
158,osf_nfssvc,todo,,,,,,,,
159,osf_getdirentries,ok,long,4,unsigned int fd,struct osf_dirent * dirent,unsigned int count,long * basep,,
160,osf_statfs,ok,long,3,const char * pathname,struct osf_statfs * buffer,unsigned long bufsiz,,,
161,osf_fstatfs,ok,long,3,unsigned long fd,struct osf_statfs * buffer,unsigned long bufsiz,,,
163,osf_asynch_daemon,todo,,,,,,,,
164,osf_getfh,todo,,,,,,,,
165,osf_getdomainname,ok,long,2,char * name,int namelen,,,,
166,setdomainname,ok,long,2,char * name,int len,,,,
169,osf_exportfs,todo,,,,,,,,
181,osf_alt_plock,todo,,,,,,,,
184,osf_getmnt,todo,,,,,,,,
187,osf_alt_sigpending,todo,,,,,,,,
188,osf_alt_setsid,todo,,,,,,,,
199,osf_swapon,ok,long,2,const char * specialfile,int swap_flags,,,,
200,msgctl,ok,long,3,int msqid,int cmd,struct msqid_ds * buf,,,
201,msgget,ok,long,2,key_t key,int msgflg,,,,
202,msgrcv,ok,long,5,int msqid,struct msgbuf * msgp,size_t msgsz,long msgtyp,int msgflg,
203,msgsnd,ok,long,4,int msqid,struct msgbuf * msgp,size_t msgsz,int msgflg,,
204,semctl,ok,long,4,int semid,int semnum,int cmd,unsigned long arg,,
205,semget,ok,long,3,key_t key,int nsems,int semflg,,,
206,semop,ok,long,3,int semid,struct sembuf * tsops,unsigned nsops,,,
207,osf_utsname,ok,long,1,char * name,,,,,
208,lchown,ok,long,3,const char * filename,uid_t user,gid_t group,,,
209,shmat,ok,long,3,int shmid,char * shmaddr,int shmflg,,,
210,shmctl,ok,long,3,int shmid,int cmd,struct shmid_ds * buf,,,
211,shmdt,ok,long,1,char * shmaddr,,,,,
212,shmget,ok,long,3,key_t key,size_t size,int shmflg,,,
213,osf_mvalid,todo,,,,,,,,
214,osf_getaddressconf,todo,,,,,,,,
215,osf_msleep,todo,,,,,,,,
216,osf_mwakeup,todo,,,,,,,,
217,msync,ok,long,3,unsigned long start,size_t len,int flags,,,
218,osf_signal,todo,,,,,,,,
219,osf_utc_gettime,todo,,,,,,,,
220,osf_utc_adjtime,todo,,,,,,,,
222,osf_security,todo,,,,,,,,
223,osf_kloadcall,todo,,,,,,,,
224,osf_stat,ok,long,2,char * name,struct osf_stat * buf,,,,
225,osf_lstat,ok,long,2,char * name,struct osf_stat * buf,,,,
226,osf_fstat,ok,long,2,int fd,struct osf_stat * buf,,,,
227,osf_statfs64,ok,long,3,char * pathname,struct osf_statfs64 * buffer,unsigned long bufsiz,,,
228,osf_fstatfs64,ok,long,3,unsigned long fd,struct osf_statfs64 * buffer,unsigned long bufsiz,,,
233,getpgid,ok,long,1,pid_t pid,,,,,
234,getsid,ok,long,1,pid_t pid,,,,,
235,sigaltstack,ok,long,2,const stack_t * uss,stack_t * uoss,,,,
236,osf_waitid,todo,,,,,,,,
237,osf_priocntlset,todo,,,,,,,,
238,osf_sigsendset,todo,,,,,,,,
239,osf_set_speculative,todo,,,,,,,,
240,osf_msfs_syscall,todo,,,,,,,,
241,osf_sysinfo,ok,long,3,int command,char * buf,long count,,,
242,osf_uadmin,todo,,,,,,,,
243,osf_fuser,todo,,,,,,,,
244,osf_proplist_syscall,ok,long,2,enum pl_code code,union pl_args * args,,,,
245,osf_ntp_adjtime,todo,,,,,,,,
246,osf_ntp_gettime,todo,,,,,,,,
247,osf_pathconf,todo,,,,,,,,
248,osf_fpathconf,todo,,,,,,,,
250,osf_uswitch,todo,,,,,,,,
251,osf_usleep_thread,ok,long,2,struct timeval32 * sleep,struct timeval32 * remain,,,,
252,osf_audcntl,todo,,,,,,,,
253,osf_audgen,todo,,,,,,,,
254,sysfs,ok,long,3,int option,unsigned long arg1,unsigned long arg2,,,
255,osf_subsys_info,todo,,,,,,,,
256,osf_getsysinfo,ok,long,5,unsigned long op,void * buffer,unsigned long nbytes,int * start,void * arg,
257,osf_setsysinfo,ok,long,5,unsigned long op,void * buffer,unsigned long nbytes,int * start,void * arg,
258,osf_afs_syscall,todo,,,,,,,,
259,osf_swapctl,todo,,,,,,,,
260,osf_memcntl,todo,,,,,,,,
261,osf_fdatasync,todo,,,,,,,,
300,bdflush,todo,,,,,,,,
301,sethae,ok,long,1,unsigned long val,,,,,
302,mount,ok,long,5,char * dev_name,char * dir_name,char * type,unsigned long flags,void * data,
303,old_adjtimex,ok,long,1,struct timex32 * txc_p,,,,,
304,swapoff,ok,long,1,const char * specialfile,,,,,
305,getdents,ok,long,3,unsigned int fd,struct linux_dirent * dirent,unsigned int count,,,
306,create_module,todo,,,,,,,,
307,init_module,ok,long,3,void * umod,unsigned long len,const char * uargs,,,
308,delete_module,ok,long,2,const char * name_user,unsigned int flags,,,,
309,get_kernel_syms,todo,,,,,,,,
310,syslog,ok,long,3,int type,char * buf,int len,,,
311,reboot,ok,long,4,int magic1,int magic2,unsigned int cmd,void * arg,,
312,clone,ok,long,5,unsigned long clone_flags,unsigned long newsp,int * parent_tidptr,int * child_tidptr,unsigned long tls,
313,uselib,ok,long,1,const char * library,,,,,
314,mlock,ok,long,2,unsigned long start,size_t len,,,,
315,munlock,ok,long,2,unsigned long start,size_t len,,,,
316,mlockall,ok,long,1,int flags,,,,,
317,munlockall,ok,long,0,,,,,,
318,sysinfo,ok,long,1,struct sysinfo * info,,,,,
319,_sysctl,todo,,,,,,,,
321,oldumount,ok,long,1,char * name,,,,,
322,swapon,ok,long,2,const char * specialfile,int swap_flags,,,,
323,times,ok,long,1,struct tms * tbuf,,,,,
324,personality,ok,long,1,unsigned int personality,,,,,
325,setfsuid,ok,long,1,uid_t uid,,,,,
326,setfsgid,ok,long,1,gid_t gid,,,,,
327,ustat,ok,long,2,unsigned dev,struct ustat * ubuf,,,,
328,statfs,ok,long,2,const char * pathname,struct statfs * buf,,,,
329,fstatfs,ok,long,2,unsigned int fd,struct statfs * buf,,,,
330,sched_setparam,ok,long,2,pid_t pid,struct sched_param * param,,,,
331,sched_getparam,ok,long,2,pid_t pid,struct sched_param * param,,,,
332,sched_setscheduler,ok,long,3,pid_t pid,int policy,struct sched_param * param,,,
333,sched_getscheduler,ok,long,1,pid_t pid,,,,,
334,sched_yield,ok,long,0,,,,,,
335,sched_get_priority_max,ok,long,1,int policy,,,,,
336,sched_get_priority_min,ok,long,1,int policy,,,,,
337,sched_rr_get_interval,ok,long,2,pid_t pid,struct __kernel_timespec * interval,,,,
338,afs_syscall,todo,,,,,,,,
339,uname,ok,long,1,struct old_utsname * name,,,,,
340,nanosleep,ok,long,2,struct __kernel_timespec * rqtp,struct __kernel_timespec * rmtp,,,,
341,mremap,ok,long,5,unsigned long addr,unsigned long old_len,unsigned long new_len,unsigned long flags,unsigned long new_addr,
342,nfsservctl,todo,,,,,,,,
343,setresuid,ok,long,3,uid_t ruid,uid_t euid,uid_t suid,,,
344,getresuid,ok,long,3,uid_t * ruidp,uid_t * euidp,uid_t * suidp,,,
345,pciconfig_read,ok,long,5,unsigned long bus,unsigned long dfn,unsigned long off,unsigned long len,void * buf,
346,pciconfig_write,ok,long,5,unsigned long bus,unsigned long dfn,unsigned long off,unsigned long len,void * buf,
347,query_module,todo,,,,,,,,
348,prctl,ok,long,5,int option,unsigned long arg2,unsigned long arg3,unsigned long arg4,unsigned long arg5,
349,pread64,ok,long,4,unsigned int fd,char * buf,size_t count,loff_t pos,,
350,pwrite64,ok,long,4,unsigned int fd,const char * buf,size_t count,loff_t pos,,
351,rt_sigreturn,ok,long,1,struct pt_regs * regs,,,,,
